,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
10,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,audio_features,5u1n1kITHCxxp8twBcZxWy,spotify:track:5u1n1kITHCxxp8twBcZxWy,https://api.spotify.com/v1/tracks/5u1n1kITHCxxp8twBcZxWy,https://api.spotify.com/v1/audio-analysis/5u1n1kITHCxxp8twBcZxWy,212093,4,happy
11,0.733,0.786,11,-7.494,1,0.0422,0.0931,0.0013,0.1,0.786,102.999,audio_features,4UuGBDjt8gLXsANZqZxMBz,spotify:track:4UuGBDjt8gLXsANZqZxMBz,https://api.spotify.com/v1/tracks/4UuGBDjt8gLXsANZqZxMBz,https://api.spotify.com/v1/audio-analysis/4UuGBDjt8gLXsANZqZxMBz,170893,4,happy
12,0.333,0.637,1,-4.904,0,0.0581,0.131,1.8e-05,0.149,0.132,139.898,audio_features,5KCbr5ndeby4y4ggthdiAb,spotify:track:5KCbr5ndeby4y4ggthdiAb,https://api.spotify.com/v1/tracks/5KCbr5ndeby4y4ggthdiAb,https://api.spotify.com/v1/audio-analysis/5KCbr5ndeby4y4ggthdiAb,172693,4,happy
13,0.646,0.761,1,-2.557,1,0.0385,0.0714,0.0,0.222,0.472,129.916,audio_features,3wYOGJYD31sLRmBgCvWxa4,spotify:track:3wYOGJYD31sLRmBgCvWxa4,https://api.spotify.com/v1/tracks/3wYOGJYD31sLRmBgCvWxa4,https://api.spotify.com/v1/audio-analysis/3wYOGJYD31sLRmBgCvWxa4,167308,4,happy
14,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,audio_features,59qrUpoplZxbIZxk6X0Bm3,spotify:track:59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/tracks/59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/audio-analysis/59qrUpoplZxbIZxk6X0Bm3,190306,4,happy
15,0.747,0.537,10,-5.76,1,0.0413,0.198,1.26e-05,0.18,0.453,97.056,audio_features,18RdChpgvaAO7GXDjLks2B,spotify:track:18RdChpgvaAO7GXDjLks2B,https://api.spotify.com/v1/tracks/18RdChpgvaAO7GXDjLks2B,https://api.spotify.com/v1/audio-analysis/18RdChpgvaAO7GXDjLks2B,178299,4,happy
16,0.654,0.787,4,-4.999,1,0.0502,0.00515,0.0,0.144,0.409,123.978,audio_features,0Npijoc6ZcUe1devUugKvI,spotify:track:0Npijoc6ZcUe1devUugKvI,https://api.spotify.com/v1/tracks/0Npijoc6ZcUe1devUugKvI,https://api.spotify.com/v1/audio-analysis/0Npijoc6ZcUe1devUugKvI,164490,4,happy
17,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,1e9oZCCiX42nJl0AcqriVo,spotify:track:1e9oZCCiX42nJl0AcqriVo,https://api.spotify.com/v1/tracks/1e9oZCCiX42nJl0AcqriVo,https://api.spotify.com/v1/audio-analysis/1e9oZCCiX42nJl0AcqriVo,174000,4,happy
18,0.499,0.898,8,-4.181,0,0.124,0.124,7.2e-06,0.0832,0.618,120.04,audio_features,0ZXdzaT1k688dkpNeEgQiV,spotify:track:0ZXdzaT1k688dkpNeEgQiV,https://api.spotify.com/v1/tracks/0ZXdzaT1k688dkpNeEgQiV,https://api.spotify.com/v1/audio-analysis/0ZXdzaT1k688dkpNeEgQiV,207668,4,happy
19,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,audio_features,4wNIkl5XGiAACjFBlDWuSd,spotify:track:4wNIkl5XGiAACjFBlDWuSd,https://api.spotify.com/v1/tracks/4wNIkl5XGiAACjFBlDWuSd,https://api.spotify.com/v1/audio-analysis/4wNIkl5XGiAACjFBlDWuSd,180645,4,happy
20,0.595,0.784,1,-4.878,1,0.102,0.216,0.0,0.0608,0.479,124.111,audio_features,5K6Ssv4Z3zRvxt0P6EKUAP,spotify:track:5K6Ssv4Z3zRvxt0P6EKUAP,https://api.spotify.com/v1/tracks/5K6Ssv4Z3zRvxt0P6EKUAP,https://api.spotify.com/v1/audio-analysis/5K6Ssv4Z3zRvxt0P6EKUAP,183726,4,happy
21,0.761,0.695,5,-4.048,1,0.0886,0.0783,0.0,0.14,0.69,118.004,audio_features,3oiLlbBynuErymca4Dwp5H,spotify:track:3oiLlbBynuErymca4Dwp5H,https://api.spotify.com/v1/tracks/3oiLlbBynuErymca4Dwp5H,https://api.spotify.com/v1/audio-analysis/3oiLlbBynuErymca4Dwp5H,201667,4,happy
22,0.756,0.815,6,-5.122,1,0.046,0.0578,2e-05,0.387,0.927,120.002,audio_features,2VvHa9p1kkTmaCMq0exODA,spotify:track:2VvHa9p1kkTmaCMq0exODA,https://api.spotify.com/v1/tracks/2VvHa9p1kkTmaCMq0exODA,https://api.spotify.com/v1/audio-analysis/2VvHa9p1kkTmaCMq0exODA,192000,4,happy
23,0.476,0.594,5,-6.879,1,0.135,0.0599,0.0,0.0785,0.314,159.702,audio_features,6Tio0ZoDeSQnI7EBAqWer2,spotify:track:6Tio0ZoDeSQnI7EBAqWer2,https://api.spotify.com/v1/tracks/6Tio0ZoDeSQnI7EBAqWer2,https://api.spotify.com/v1/audio-analysis/6Tio0ZoDeSQnI7EBAqWer2,141050,4,happy
24,0.749,0.674,10,-5.128,0,0.0366,0.0209,0.0,0.169,0.711,123.055,audio_features,0osvOdeD3YXZiWkT8MKolJ,spotify:track:0osvOdeD3YXZiWkT8MKolJ,https://api.spotify.com/v1/tracks/0osvOdeD3YXZiWkT8MKolJ,https://api.spotify.com/v1/audio-analysis/0osvOdeD3YXZiWkT8MKolJ,153865,4,happy
25,0.573,0.739,9,-5.455,1,0.0581,0.212,0.0,0.175,0.363,120.077,audio_features,4RVtBlHFKj51Ipvpfv5ER4,spotify:track:4RVtBlHFKj51Ipvpfv5ER4,https://api.spotify.com/v1/tracks/4RVtBlHFKj51Ipvpfv5ER4,https://api.spotify.com/v1/audio-analysis/4RVtBlHFKj51Ipvpfv5ER4,174062,4,happy
26,0.708,0.758,7,-4.453,1,0.0367,0.0133,1.04e-05,0.418,0.272,101.017,audio_features,4WEojtwHd0MUF3sPz5ITAj,spotify:track:4WEojtwHd0MUF3sPz5ITAj,https://api.spotify.com/v1/tracks/4WEojtwHd0MUF3sPz5ITAj,https://api.spotify.com/v1/audio-analysis/4WEojtwHd0MUF3sPz5ITAj,205200,4,happy
27,0.66,0.667,11,-6.87,1,0.0474,0.141,5.26e-05,0.107,0.452,114.901,audio_features,7GajHE5z66qqmzTrKVFCab,spotify:track:7GajHE5z66qqmzTrKVFCab,https://api.spotify.com/v1/tracks/7GajHE5z66qqmzTrKVFCab,https://api.spotify.com/v1/audio-analysis/7GajHE5z66qqmzTrKVFCab,194235,4,happy
28,0.668,0.563,11,-6.433,1,0.0522,0.0493,0.0,0.119,0.305,103.116,audio_features,1GkHyypTFkUf0QQKwYoXH4,spotify:track:1GkHyypTFkUf0QQKwYoXH4,https://api.spotify.com/v1/tracks/1GkHyypTFkUf0QQKwYoXH4,https://api.spotify.com/v1/audio-analysis/1GkHyypTFkUf0QQKwYoXH4,169632,4,happy
29,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,audio_features,24ySl2hOPGCDcxBxFIqWBu,spotify:track:24ySl2hOPGCDcxBxFIqWBu,https://api.spotify.com/v1/tracks/24ySl2hOPGCDcxBxFIqWBu,https://api.spotify.com/v1/audio-analysis/24ySl2hOPGCDcxBxFIqWBu,182200,4,happy
30,0.799,0.419,6,-7.99,1,0.174,0.412,0.0,0.203,0.716,156.055,audio_features,43Hit5V2BpPq2vxvca3ysc,spotify:track:43Hit5V2BpPq2vxvca3ysc,https://api.spotify.com/v1/tracks/43Hit5V2BpPq2vxvca3ysc,https://api.spotify.com/v1/audio-analysis/43Hit5V2BpPq2vxvca3ysc,182497,4,happy
31,0.705,0.776,4,-6.096,1,0.0445,0.0643,2.81e-06,0.0246,0.366,116.011,audio_features,0mA7zotmg2ZFMRALljdZsS,spotify:track:0mA7zotmg2ZFMRALljdZsS,https://api.spotify.com/v1/tracks/0mA7zotmg2ZFMRALljdZsS,https://api.spotify.com/v1/audio-analysis/0mA7zotmg2ZFMRALljdZsS,185304,4,happy
32,0.421,0.669,4,-4.724,1,0.127,0.151,0.0,0.635,0.326,175.788,audio_features,5X73AYzzEE5Di0JwcQKt9N,spotify:track:5X73AYzzEE5Di0JwcQKt9N,https://api.spotify.com/v1/tracks/5X73AYzzEE5Di0JwcQKt9N,https://api.spotify.com/v1/audio-analysis/5X73AYzzEE5Di0JwcQKt9N,208013,4,happy
33,0.659,0.801,7,-4.234,1,0.0435,0.0636,0.0,0.341,0.334,105.991,audio_features,0VrgIjDkmDwlgZk54Try2u,spotify:track:0VrgIjDkmDwlgZk54Try2u,https://api.spotify.com/v1/tracks/0VrgIjDkmDwlgZk54Try2u,https://api.spotify.com/v1/audio-analysis/0VrgIjDkmDwlgZk54Try2u,195452,4,happy
34,0.783,0.912,0,-3.713,1,0.243,0.0238,0.0,0.339,0.749,98.025,audio_features,3DXdjHnePKnh6oXw2ZgGSl,spotify:track:3DXdjHnePKnh6oXw2ZgGSl,https://api.spotify.com/v1/tracks/3DXdjHnePKnh6oXw2ZgGSl,https://api.spotify.com/v1/audio-analysis/3DXdjHnePKnh6oXw2ZgGSl,166898,4,happy
