,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
16,0.485,0.845,1,-4.679,0,0.193,0.0246,9.34e-05,0.275,0.0741,160.083,audio_features,5tyLZo7DHqD5TcZZCgAIcW,spotify:track:5tyLZo7DHqD5TcZZCgAIcW,https://api.spotify.com/v1/tracks/5tyLZo7DHqD5TcZZCgAIcW,https://api.spotify.com/v1/audio-analysis/5tyLZo7DHqD5TcZZCgAIcW,186000,4,energetic
17,0.758,0.898,2,-6.372,1,0.213,0.1,3.73e-06,0.0509,0.504,149.969,audio_features,11VqZrskzYRWEjGqtqC4FP,spotify:track:11VqZrskzYRWEjGqtqC4FP,https://api.spotify.com/v1/tracks/11VqZrskzYRWEjGqtqC4FP,https://api.spotify.com/v1/audio-analysis/11VqZrskzYRWEjGqtqC4FP,173275,4,energetic
18,0.695,0.945,10,-1.645,1,0.304,0.102,0.00265,0.0495,0.915,164.952,audio_features,0qCuGUInnAmylo0Z1Ofcs2,spotify:track:0qCuGUInnAmylo0Z1Ofcs2,https://api.spotify.com/v1/tracks/0qCuGUInnAmylo0Z1Ofcs2,https://api.spotify.com/v1/audio-analysis/0qCuGUInnAmylo0Z1Ofcs2,222217,4,energetic
19,0.565,0.979,5,-1.586,0,0.0424,0.000445,0.0849,0.206,0.372,160.001,audio_features,5rV7GRSaLDrBBK4pu9la8h,spotify:track:5rV7GRSaLDrBBK4pu9la8h,https://api.spotify.com/v1/tracks/5rV7GRSaLDrBBK4pu9la8h,https://api.spotify.com/v1/audio-analysis/5rV7GRSaLDrBBK4pu9la8h,168000,4,energetic
20,0.784,0.595,2,-6.816,1,0.0413,0.00476,0.00727,0.059,0.183,124.019,audio_features,0ywzvARVqoxQOJpaswRe9E,spotify:track:0ywzvARVqoxQOJpaswRe9E,https://api.spotify.com/v1/tracks/0ywzvARVqoxQOJpaswRe9E,https://api.spotify.com/v1/audio-analysis/0ywzvARVqoxQOJpaswRe9E,236287,4,energetic
21,0.655,0.891,9,-2.842,0,0.0432,0.025,0.0263,0.134,0.125,159.912,audio_features,3YmpXT8fPfT8gIzvTVJa3R,spotify:track:3YmpXT8fPfT8gIzvTVJa3R,https://api.spotify.com/v1/tracks/3YmpXT8fPfT8gIzvTVJa3R,https://api.spotify.com/v1/audio-analysis/3YmpXT8fPfT8gIzvTVJa3R,234012,4,energetic
22,0.668,0.847,7,-5.232,1,0.0633,6.94e-06,0.894,0.27,0.269,126.103,audio_features,410vFdVObZOJAdqWTnfAyM,spotify:track:410vFdVObZOJAdqWTnfAyM,https://api.spotify.com/v1/tracks/410vFdVObZOJAdqWTnfAyM,https://api.spotify.com/v1/audio-analysis/410vFdVObZOJAdqWTnfAyM,139486,4,energetic
23,0.545,0.814,9,-4.398,0,0.0409,0.028,0.0,0.0969,0.696,104.93,audio_features,18YRKiIZO4qDEc5Ik0Cry6,spotify:track:18YRKiIZO4qDEc5Ik0Cry6,https://api.spotify.com/v1/tracks/18YRKiIZO4qDEc5Ik0Cry6,https://api.spotify.com/v1/audio-analysis/18YRKiIZO4qDEc5Ik0Cry6,157143,4,energetic
24,0.487,0.867,10,-3.293,0,0.0543,0.00197,0.00602,0.0968,0.403,160.048,audio_features,5FHGdR2grg8WZIKr7CExs3,spotify:track:5FHGdR2grg8WZIKr7CExs3,https://api.spotify.com/v1/tracks/5FHGdR2grg8WZIKr7CExs3,https://api.spotify.com/v1/audio-analysis/5FHGdR2grg8WZIKr7CExs3,213000,4,energetic
25,0.831,0.736,8,-5.033,1,0.0684,0.0236,0.804,0.0453,0.408,130.037,audio_features,53Xsyg5W3LkxOJglyq1l5o,spotify:track:53Xsyg5W3LkxOJglyq1l5o,https://api.spotify.com/v1/tracks/53Xsyg5W3LkxOJglyq1l5o,https://api.spotify.com/v1/audio-analysis/53Xsyg5W3LkxOJglyq1l5o,158798,4,energetic
