,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
53,0.54,0.982,4,-2.962,0,0.0458,0.435,3.37e-05,0.0457,0.91,126.294,audio_features,6gQUbFwwdYXlKdmqRoWKJe,spotify:track:6gQUbFwwdYXlKdmqRoWKJe,https://api.spotify.com/v1/tracks/6gQUbFwwdYXlKdmqRoWKJe,https://api.spotify.com/v1/audio-analysis/6gQUbFwwdYXlKdmqRoWKJe,265773,4,energetic
54,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,audio_features,6nTiIhLmQ3FWhvrGafw2zj,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/tracks/6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/audio-analysis/6nTiIhLmQ3FWhvrGafw2zj,176346,4,energetic
55,0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,audio_features,1jq28NGw6wdtFKx8MBPy6C,spotify:track:1jq28NGw6wdtFKx8MBPy6C,https://api.spotify.com/v1/tracks/1jq28NGw6wdtFKx8MBPy6C,https://api.spotify.com/v1/audio-analysis/1jq28NGw6wdtFKx8MBPy6C,212347,4,energetic
56,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,audio_features,0tZ3mElWcr74OOhKEiNz1x,spotify:track:0tZ3mElWcr74OOhKEiNz1x,https://api.spotify.com/v1/tracks/0tZ3mElWcr74OOhKEiNz1x,https://api.spotify.com/v1/audio-analysis/0tZ3mElWcr74OOhKEiNz1x,229467,4,energetic
57,0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,audio_features,3K4HG9evC7dg3N0R9cYqk4,spotify:track:3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/tracks/3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/audio-analysis/3K4HG9evC7dg3N0R9cYqk4,157333,4,energetic
58,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,audio_features,20I8RduZC2PWMWTDCZuuAN,spotify:track:20I8RduZC2PWMWTDCZuuAN,https://api.spotify.com/v1/tracks/20I8RduZC2PWMWTDCZuuAN,https://api.spotify.com/v1/audio-analysis/20I8RduZC2PWMWTDCZuuAN,237027,4,energetic
59,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4,energetic
60,0.449,0.62,8,-15.272,1,0.0412,0.00922,7.44e-06,0.0724,0.692,145.832,audio_features,5ZuXgk0enEvv2HlnUe2rj3,spotify:track:5ZuXgk0enEvv2HlnUe2rj3,https://api.spotify.com/v1/tracks/5ZuXgk0enEvv2HlnUe2rj3,https://api.spotify.com/v1/audio-analysis/5ZuXgk0enEvv2HlnUe2rj3,263240,4,energetic
61,0.456,0.923,2,-7.398,1,0.223,0.0444,0.000296,0.361,0.338,120.004,audio_features,3ROPrLWea9uICOW4V2Px1y,spotify:track:3ROPrLWea9uICOW4V2Px1y,https://api.spotify.com/v1/tracks/3ROPrLWea9uICOW4V2Px1y,https://api.spotify.com/v1/audio-analysis/3ROPrLWea9uICOW4V2Px1y,311027,4,energetic
62,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,audio_features,0hCB0YR03f6AmQaHbwWDe8,spotify:track:0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,333893,4,energetic
