,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
50,0.679,0.572,5,-6.703,1,0.0781,0.455,2.41e-06,0.127,0.542,92.859,audio_features,5SHhPFh68OhUmuRPymKX9d,spotify:track:5SHhPFh68OhUmuRPymKX9d,https://api.spotify.com/v1/tracks/5SHhPFh68OhUmuRPymKX9d,https://api.spotify.com/v1/audio-analysis/5SHhPFh68OhUmuRPymKX9d,183428,4,sad
51,0.793,0.747,8,-3.809,1,0.039,0.0278,0.0,0.292,0.282,117.978,audio_features,16eNwSoWmJh5GSjN8ECmIp,spotify:track:16eNwSoWmJh5GSjN8ECmIp,https://api.spotify.com/v1/tracks/16eNwSoWmJh5GSjN8ECmIp,https://api.spotify.com/v1/audio-analysis/16eNwSoWmJh5GSjN8ECmIp,218627,4,sad
52,0.712,0.732,4,-6.754,1,0.0629,0.454,0.0,0.319,0.313,94.071,audio_features,2dgFqt3w9xIQRjhPtwNk3D,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,https://api.spotify.com/v1/tracks/2dgFqt3w9xIQRjhPtwNk3D,https://api.spotify.com/v1/audio-analysis/2dgFqt3w9xIQRjhPtwNk3D,198533,4,sad
53,0.599,0.518,8,-7.902,1,0.0333,0.479,0.00435,0.136,0.455,95.031,audio_features,6q8onrzcka32nGVrnWYGBQ,spotify:track:6q8onrzcka32nGVrnWYGBQ,https://api.spotify.com/v1/tracks/6q8onrzcka32nGVrnWYGBQ,https://api.spotify.com/v1/audio-analysis/6q8onrzcka32nGVrnWYGBQ,215773,4,sad
54,0.657,0.499,11,-7.785,1,0.0351,0.492,0.0,0.336,0.348,92.008,audio_features,4AoFhbd4nql7W5RFDjTj3O,spotify:track:4AoFhbd4nql7W5RFDjTj3O,https://api.spotify.com/v1/tracks/4AoFhbd4nql7W5RFDjTj3O,https://api.spotify.com/v1/audio-analysis/4AoFhbd4nql7W5RFDjTj3O,205627,4,sad
55,0.564,0.561,6,-7.616,1,0.438,0.331,0.0,0.337,0.52,195.901,audio_features,3hMgyGBkNb9Ah1rDzlELIK,spotify:track:3hMgyGBkNb9Ah1rDzlELIK,https://api.spotify.com/v1/tracks/3hMgyGBkNb9Ah1rDzlELIK,https://api.spotify.com/v1/audio-analysis/3hMgyGBkNb9Ah1rDzlELIK,158388,5,sad
56,0.702,0.623,0,-8.36,1,0.0417,0.322,0.0,0.0858,0.503,104.974,audio_features,7ArrTJ1LwcGAlEO65LUQ7i,spotify:track:7ArrTJ1LwcGAlEO65LUQ7i,https://api.spotify.com/v1/tracks/7ArrTJ1LwcGAlEO65LUQ7i,https://api.spotify.com/v1/audio-analysis/7ArrTJ1LwcGAlEO65LUQ7i,201198,4,sad
57,0.714,0.522,2,-7.374,1,0.074,0.141,1.41e-06,0.168,0.258,132.047,audio_features,3W4bQHLFTuYM8foseINMeU,spotify:track:3W4bQHLFTuYM8foseINMeU,https://api.spotify.com/v1/tracks/3W4bQHLFTuYM8foseINMeU,https://api.spotify.com/v1/audio-analysis/3W4bQHLFTuYM8foseINMeU,202727,4,sad
58,0.671,0.763,8,-5.877,1,0.305,0.607,2.16e-05,0.495,0.469,149.87,audio_features,4X2caEGywKxXKGImqNkBmt,spotify:track:4X2caEGywKxXKGImqNkBmt,https://api.spotify.com/v1/tracks/4X2caEGywKxXKGImqNkBmt,https://api.spotify.com/v1/audio-analysis/4X2caEGywKxXKGImqNkBmt,203113,4,sad
59,0.458,0.815,1,-7.16,0,0.0514,0.00374,1.05e-05,0.115,0.362,118.226,audio_features,4pCUMrVlDuWIk6X03VDvT2,spotify:track:4pCUMrVlDuWIk6X03VDvT2,https://api.spotify.com/v1/tracks/4pCUMrVlDuWIk6X03VDvT2,https://api.spotify.com/v1/audio-analysis/4pCUMrVlDuWIk6X03VDvT2,221827,4,sad
60,0.53,0.538,5,-6.672,1,0.0335,0.17,2.83e-06,0.248,0.288,148.051,audio_features,44ADyYoY5liaRa3EOAl4uf,spotify:track:44ADyYoY5liaRa3EOAl4uf,https://api.spotify.com/v1/tracks/44ADyYoY5liaRa3EOAl4uf,https://api.spotify.com/v1/audio-analysis/44ADyYoY5liaRa3EOAl4uf,233654,4,sad
61,0.626,0.749,5,-5.406,1,0.0443,0.00515,0.0,0.215,0.6,90.033,audio_features,3fEoJxnPpfIHwFHKiFtqbA,spotify:track:3fEoJxnPpfIHwFHKiFtqbA,https://api.spotify.com/v1/tracks/3fEoJxnPpfIHwFHKiFtqbA,https://api.spotify.com/v1/audio-analysis/3fEoJxnPpfIHwFHKiFtqbA,200299,4,sad
62,0.749,0.419,5,-9.41,1,0.0719,0.528,7.85e-06,0.113,0.279,120.166,audio_features,64sp7I8wf70B7OLOpih6XJ,spotify:track:64sp7I8wf70B7OLOpih6XJ,https://api.spotify.com/v1/tracks/64sp7I8wf70B7OLOpih6XJ,https://api.spotify.com/v1/audio-analysis/64sp7I8wf70B7OLOpih6XJ,192200,4,sad
63,0.813,0.385,9,-6.024,0,0.095,0.0773,0.00229,0.0847,0.666,109.046,audio_features,2o0KMNhcw5KO7CuslvR4Xs,spotify:track:2o0KMNhcw5KO7CuslvR4Xs,https://api.spotify.com/v1/tracks/2o0KMNhcw5KO7CuslvR4Xs,https://api.spotify.com/v1/audio-analysis/2o0KMNhcw5KO7CuslvR4Xs,189981,4,sad
64,0.751,0.48,9,-5.557,1,0.035,0.208,1.4e-06,0.0895,0.601,94.997,audio_features,5cIHoC2VDwGtH9MWgRghb5,spotify:track:5cIHoC2VDwGtH9MWgRghb5,https://api.spotify.com/v1/tracks/5cIHoC2VDwGtH9MWgRghb5,https://api.spotify.com/v1/audio-analysis/5cIHoC2VDwGtH9MWgRghb5,153813,4,sad
65,0.58,0.474,1,-13.952,0,0.2,0.791,2.48e-05,0.141,0.369,119.908,audio_features,2XetkGYnzGVJKcw467pqKA,spotify:track:2XetkGYnzGVJKcw467pqKA,https://api.spotify.com/v1/tracks/2XetkGYnzGVJKcw467pqKA,https://api.spotify.com/v1/audio-analysis/2XetkGYnzGVJKcw467pqKA,212010,4,sad
66,0.602,0.735,5,-5.778,1,0.0337,0.00196,4.77e-05,0.105,0.472,96.969,audio_features,0dAb8TY433dl3ZfXYCLE19,spotify:track:0dAb8TY433dl3ZfXYCLE19,https://api.spotify.com/v1/tracks/0dAb8TY433dl3ZfXYCLE19,https://api.spotify.com/v1/audio-analysis/0dAb8TY433dl3ZfXYCLE19,193293,4,sad
67,0.535,0.349,2,-16.03,1,0.224,0.479,0.0,0.0913,0.496,178.297,audio_features,4CgUc04LVffgB3UxU5pZhD,spotify:track:4CgUc04LVffgB3UxU5pZhD,https://api.spotify.com/v1/tracks/4CgUc04LVffgB3UxU5pZhD,https://api.spotify.com/v1/audio-analysis/4CgUc04LVffgB3UxU5pZhD,192809,4,sad
